Patulibacter_americanus_DSM_16676_gi_551309379_ref_NZ_	S_S1_C47500
Patulibacter_americanus_DSM_16676_gi_551307592_ref_NZ_	S_S1_C43146
Patulibacter_americanus_DSM_16676_gi_551310812_ref_NZ_	S_S1_C25206
Patulibacter_americanus_DSM_16676_gi_551310604_ref_NZ_	S_S1_C3259
Patulibacter_americanus_DSM_16676_gi_551310761_ref_NZ_	S_S1_C14459
Patulibacter_americanus_DSM_16676_gi_551310842_ref_NZ_	S_S1_C51243
Patulibacter_americanus_DSM_16676_gi_551310794_ref_NZ_	S_S1_C14896
Patulibacter_americanus_DSM_16676_gi_551310823_ref_NZ_	S_S1_C13955
Patulibacter_americanus_DSM_16676_gi_551310726_ref_NZ_	S_S1_C37115
Patulibacter_americanus_DSM_16676_gi_551310498_ref_NZ_	S_S1_C697
Patulibacter_americanus_DSM_16676_gi_551308645_ref_NZ_	S_S1_C16281
Patulibacter_americanus_DSM_16676_gi_551308898_ref_NZ_	S_S1_C15990
Patulibacter_americanus_DSM_16676_gi_551310131_ref_NZ_	S_S1_C5044
Patulibacter_americanus_DSM_16676_gi_551310421_ref_NZ_	S_S1_C29425
Patulibacter_americanus_DSM_16676_gi_551310329_ref_NZ_	S_S1_C56106
Patulibacter_americanus_DSM_16676_gi_551309729_ref_NZ_	S_S1_C17587
Patulibacter_americanus_DSM_16676_gi_551310645_ref_NZ_	S_S1_C23663
Patulibacter_americanus_DSM_16676_gi_551310830_ref_NZ_	S_S1_C35962
Patulibacter_americanus_DSM_16676_gi_551308003_ref_NZ_	S_S1_C3270
Patulibacter_americanus_DSM_16676_gi_551310245_ref_NZ_	S_S1_C9227
Patulibacter_americanus_DSM_16676_gi_551310007_ref_NZ_	S_S1_C13260
Patulibacter_americanus_DSM_16676_gi_551309565_ref_NZ_	S_S1_C49109
Patulibacter_americanus_DSM_16676_gi_551310838_ref_NZ_	S_S1_C25582
Patulibacter_americanus_DSM_16676_gi_551309139_ref_NZ_	S_S1_C24982
Patulibacter_americanus_DSM_16676_gi_551310837_ref_NZ_	S_S1_C31758
Patulibacter_americanus_DSM_16676_gi_551308389_ref_NZ_	S_S1_C42208
Patulibacter_americanus_DSM_16676_gi_551310561_ref_NZ_	S_S1_C1324
Patulibacter_americanus_DSM_16676_gi_551309874_ref_NZ_	S_S1_C48601
Patulibacter_americanus_DSM_16676_gi_551310834_ref_NZ_	S_S1_C12922
Patulibacter_americanus_DSM_16676_gi_551310840_ref_NZ_	S_S1_C38850
Patulibacter_americanus_DSM_16676_gi_551310836_ref_NZ_	S_S1_C40899
Patulibacter_americanus_DSM_16676_gi_551310687_ref_NZ_	S_S1_C36351
