Formosa_sp_AK20_gi_471947712_ref_NZ_	scaffold_15
Formosa_sp_AK20_gi_471948375_ref_NZ_	scaffold_293	scaffold_712
Formosa_sp_AK20_gi_471948368_ref_NZ_	scaffold_2341
Formosa_sp_AK20_gi_471948265_ref_NZ_	scaffold_106	scaffold_2091
Formosa_sp_AK20_gi_471948460_ref_NZ_	scaffold_8178
Formosa_sp_AK20_gi_471948493_ref_NZ_	scaffold_11517
Formosa_sp_AK20_gi_471947220_ref_NZ_	scaffold_1310
Formosa_sp_AK20_gi_471948260_ref_NZ_	scaffold_88	scaffold_6012	scaffold_11682
Formosa_sp_AK20_gi_471946889_ref_NZ_	scaffold_48	scaffold_48	scaffold_1168	scaffold_1664	scaffold_1741
Formosa_sp_AK20_gi_471946678_ref_NZ_	scaffold_13642	scaffold_7413
Formosa_sp_AK20_gi_471947840_ref_NZ_	scaffold_154	scaffold_1434
Formosa_sp_AK20_gi_471948484_ref_NZ_	scaffold_13642
Formosa_sp_AK20_gi_471948490_ref_NZ_	scaffold_10382
Formosa_sp_AK20_gi_471948473_ref_NZ_	scaffold_1310
Formosa_sp_AK20_gi_471948441_ref_NZ_	scaffold_505
Formosa_sp_AK20_gi_471948428_ref_NZ_	scaffold_3129	scaffold_6010	scaffold_9940
Formosa_sp_AK20_gi_471948352_ref_NZ_	scaffold_3572
Formosa_sp_AK20_gi_471948457_ref_NZ_	scaffold_1510	scaffold_1510
Formosa_sp_AK20_gi_471947899_ref_NZ_	scaffold_273	scaffold_505	scaffold_1641	scaffold_11686
Formosa_sp_AK20_gi_471947509_ref_NZ_	scaffold_18
Formosa_sp_AK20_gi_471945608_ref_NZ_	scaffold_88
Formosa_sp_AK20_gi_471948228_ref_NZ_	scaffold_18
Formosa_sp_AK20_gi_471947936_ref_NZ_	scaffold_21
Formosa_sp_AK20_gi_471948472_ref_NZ_	scaffold_11517
Formosa_sp_AK20_gi_471948482_ref_NZ_	scaffold_9600
Formosa_sp_AK20_gi_471946824_ref_NZ_	scaffold_107
Formosa_sp_AK20_gi_471946561_ref_NZ_	scaffold_15
Formosa_sp_AK20_gi_471948373_ref_NZ_	scaffold_7982
Formosa_sp_AK20_gi_471947210_ref_NZ_	scaffold_1552
Formosa_sp_AK20_gi_471946679_ref_NZ_	scaffold_61	scaffold_297	scaffold_4505	scaffold_17010
Formosa_sp_AK20_gi_471948475_ref_NZ_	scaffold_107
Formosa_sp_AK20_gi_471948054_ref_NZ_	scaffold_21
Formosa_sp_AK20_gi_471947397_ref_NZ_	scaffold_67
Formosa_sp_AK20_gi_471948463_ref_NZ_	scaffold_13487
Formosa_sp_AK20_gi_471948356_ref_NZ_	scaffold_944
Formosa_sp_AK20_gi_471948434_ref_NZ_	scaffold_148
Formosa_sp_AK20_gi_471948431_ref_NZ_	scaffold_21
Formosa_sp_AK20_gi_471945687_ref_NZ_	scaffold_505	scaffold_120
Formosa_sp_AK20_gi_471948492_ref_NZ_	scaffold_16145
Formosa_sp_AK20_gi_471948157_ref_NZ_	scaffold_119
Formosa_sp_AK20_gi_471945607_ref_NZ_	scaffold_18
Formosa_sp_AK20_gi_471948465_ref_NZ_	scaffold_2731
Formosa_sp_AK20_gi_471947045_ref_NZ_	scaffold_37
Formosa_sp_AK20_gi_471947227_ref_NZ_	scaffold_148	scaffold_132	scaffold_158
Formosa_sp_AK20_gi_471948485_ref_NZ_	scaffold_5515
Formosa_sp_AK20_gi_471945744_ref_NZ_	scaffold_2	scaffold_2	scaffold_23	scaffold_64
