Formosa_sp_AK20_gi_471948375_ref_NZ_	S_S1_C9949
Formosa_sp_AK20_gi_471947712_ref_NZ_	S_S1_C43506
Formosa_sp_AK20_gi_471948368_ref_NZ_	S_S1_C30941
Formosa_sp_AK20_gi_471948265_ref_NZ_	S_S1_C33279
Formosa_sp_AK20_gi_471948460_ref_NZ_	S_S1_C53513
Formosa_sp_AK20_gi_471948157_ref_NZ_	S_S1_C52764
Formosa_sp_AK20_gi_471948260_ref_NZ_	S_S1_C34649
Formosa_sp_AK20_gi_471946889_ref_NZ_	S_S1_C9341
Formosa_sp_AK20_gi_471946678_ref_NZ_	S_S1_C34137
Formosa_sp_AK20_gi_471947840_ref_NZ_	S_S1_C24071
Formosa_sp_AK20_gi_471948490_ref_NZ_	S_S1_C46788
Formosa_sp_AK20_gi_471948473_ref_NZ_	S_S1_C52645
Formosa_sp_AK20_gi_471948441_ref_NZ_	S_S1_C4085
Formosa_sp_AK20_gi_471948428_ref_NZ_	S_S1_C19471
Formosa_sp_AK20_gi_471948352_ref_NZ_	S_S1_C18359
Formosa_sp_AK20_gi_471948457_ref_NZ_	S_S1_C49438
Formosa_sp_AK20_gi_471947899_ref_NZ_	S_S1_C6743
Formosa_sp_AK20_gi_471947509_ref_NZ_	S_S1_C5945
Formosa_sp_AK20_gi_471945608_ref_NZ_	S_S1_C31690
Formosa_sp_AK20_gi_471948228_ref_NZ_	S_S1_C48263
Formosa_sp_AK20_gi_471947936_ref_NZ_	S_S1_C51986
Formosa_sp_AK20_gi_471945607_ref_NZ_	S_S1_C36067
Formosa_sp_AK20_gi_471946824_ref_NZ_	S_S1_C24574
Formosa_sp_AK20_gi_471946561_ref_NZ_	S_S1_C53689
Formosa_sp_AK20_gi_471948373_ref_NZ_	S_S1_C49218
Formosa_sp_AK20_gi_471947210_ref_NZ_	S_S1_C2730
Formosa_sp_AK20_gi_471946679_ref_NZ_	S_S1_C9062
Formosa_sp_AK20_gi_471948475_ref_NZ_	S_S1_C48235
Formosa_sp_AK20_gi_471948054_ref_NZ_	S_S1_C55349
Formosa_sp_AK20_gi_471947397_ref_NZ_	S_S1_C26005
Formosa_sp_AK20_gi_471948463_ref_NZ_	S_S1_C21721
Formosa_sp_AK20_gi_471948356_ref_NZ_	S_S1_C51629
Formosa_sp_AK20_gi_471948434_ref_NZ_	S_S1_C44090
Formosa_sp_AK20_gi_471948431_ref_NZ_	S_S1_C21709
Formosa_sp_AK20_gi_471945687_ref_NZ_	S_S1_C24818
Formosa_sp_AK20_gi_471948492_ref_NZ_	S_S1_C41929
Formosa_sp_AK20_gi_471947220_ref_NZ_	S_S1_C589
Formosa_sp_AK20_gi_471948482_ref_NZ_	S_S1_C30636
Formosa_sp_AK20_gi_471948465_ref_NZ_	S_S1_C6164
Formosa_sp_AK20_gi_471947045_ref_NZ_	S_S1_C30611
Formosa_sp_AK20_gi_471947227_ref_NZ_	S_S1_C7557
Formosa_sp_AK20_gi_471948485_ref_NZ_	S_S1_C41689
Formosa_sp_AK20_gi_471945744_ref_NZ_	S_S1_C9642
